par_id	art_id	keyword	country	text	label	orig_label	probability	pos	neg	pos_neg
4882	@@14552292	hopeless	ng	deranged as it may sound , playing with fashion , trying on all your clothes and mixing and matching different things , will help you to develop a sense of style -- even if you think it 's hopeless . try to get yourself to a point where you leave the house and do n't immediately feel like running back inside the house screaming , or weeping .	0	0	1.0	0.003477085381746292	0.9965229034423828	0
4883	@@21821399	vulnerable	hk	the researchers said that hotjar delivers the publisher 's content over http , meaning data that would normally be protected by https -- a more secure protocol -- would be vulnerable to passive network surveillance .	0	0	1.0	0.9747427701950073	0.02525724284350872	1
4884	@@23413160	homeless	gb	*in scotland , local authorities are obliged to house homeless people that same day . because of this , rough sleepers are dealt with on a town or city-by-city basis . shelter has published a list of organisations you can contact for help depending on where in scotland you are .	0	0	1.0	0.9494053721427917	0.050594594329595566	1
4885	@@20729858	refugee	us	the global refugee halt is not addressed in trump 's new proclamation , but officials said he is preparing within days to set a cap on refugee admissions for the next fiscal year , which starts oct. 1	0	0	1.0	0.9721969366073608	0.027803057804703712	1
4886	@@675986	refugee	in	large-hearted sikhs have taken their traditional community kitchen to one of the most dangerous places on earth today - syria . giving a twist to the concept of langar , a group of punjabi sikhs have collaborated with locals to provide fresh bread to nearly 14,000 refugees daily in the strife-torn region for several months now .	0	0	1.0	0.002686519641429186	0.9973134398460388	0
4887	@@15417611	homeless	bd	ashrayan is a project under the prime minister 's office for providing accommodation for the homeless people .	0	0	1.0	0.9085980653762817	0.09140198677778244	1
4888	@@21827661	migrant	us	"""french president emmanuel macron has denounced as a """" crime against humanity """" the auctioning of migrants in libya as recently seen in video footage ."""	0	0	1.0	0.9804548621177673	0.01954517886042595	1
4889	@@17259476	migrant	jm	news <h> how immigrants are detained in the us and deported	0	0	1.0	0.9586405158042908	0.04135941341519356	1
4890	@@22981497	migrant	nz	without mentioning rocha 's name , the group 's board said in a statement the organization did not support any plan that would require border security and new immigration restriction in exchange for protecting young immigrants .	0	0	1.0	0.9981790781021118	0.0018209004774689674	1
4891	@@9474746	migrant	ca	toronto , on-- ( marketwired - june 21 , 2016 ) - room author emma donoghue has been named among the 8th annual rbc top 25 canadian immigrants , along with several other artists , academics , entrepreneurs and champions of many worthy causes . presented by canadian immigrant magazine and sponsored by rbc , this annual awards program celebrates the achievements of inspiring canadian immigrants .	0	0	1.0	0.0005685653304681182	0.9994314312934875	0
4892	@@24840887	migrant	za	"""the home affairs department must explain why thousands of ordinary migrants wait for up to 15 years and remain paralysed with nothing but a piece of paper that almost """" criminalises """" them , making it difficult to open bank accounts or access schools ."""	0	0	1.0	0.9975047707557678	0.002495251130312681	1
4893	@@14226755	women	au	' night mothershows on 23 , 24 , and 25 september . bookings at drillhalltheatre.org.au or tickets at the mullumbimby bookshop . <h> getting women writing	0	0	1.0	0.985246479511261	0.014753601513803005	1
4894	@@25964695	migrant	ph	"""his main complaint about the majority 's ruling was , he said , that it created """" a new right for unlawful immigrant minors in u.s. government detention to obtain immediate abortion on demand . """" he said that """" represents a radical extension of the supreme court 's abortion jurisprudence . """""""	0	0	1.0	0.9703861474990845	0.029613880440592766	1
4895	@@8864472	homeless	gb	"""two south boston brothers who were reported last august to have beaten a homeless hispanic man with a metal pipe while saying """" donald trump was right """" and urinated on the men have pleaded guilty in the beating , the boston globe reports :"""	0	0	1.0	0.9354339838027954	0.06456602364778519	1
4896	@@9548658	in-need	gb	as the failed train needed to be removed from the tracks there were knock on delays for services es9036 , es9051 and es9038.	0	0	1.0	0.9980056881904602	0.001994270132854581	1
4897	@@2968929	immigrant	sg	two hundred locals and new immigrants pitched in to make pots of the sweetened rice dish at the eighth annual pongal festival , held this year at an open field in pending road .	0	0	1.0	0.577367901802063	0.4226321280002594	1
4898	@@1846442	poor-families	tz	q : are the costs for the course friendly to students from poor families ? a : training a pilot or an aircraft engineer costs between usd 50,000- 60,000 . the estimated domestic training cost without compromising the quality will be between usd 15,000 -- 20,000 for course duration of two-three years . this will be affordable to many tanzanians . the tuition fees for the nit postgraduate diploma in air transport management is 2.4m/- compared to ? 35,000 for those studying in the uk . q : how many aircraft engineers and pilots will be needed to satisfy the demand for the fast growing industry in the country ?	0	0	1.0	0.11726585030555725	0.8827341198921204	0
4899	@@3977866	hopeless	hk	three years after the subprime lending crisis triggered the worst american recession in eight decades , many u.s. consumers remain plagued employment woes and economic hopelessness . a total of 63% americans watched their income decline since 2008 , a quarter of whom lost more than 20% of their salaries , the report found . only one in ten americans say their lives are better now than were a year ago .	0	0	1.0	0.9979389309883118	0.0020610352512449026	1
4900	@@1866365	in-need	tz	the project was launched last week at nungwi in north district . the area has a high proportion of women and men in need of family planning services .	0	0	1.0	0.14613540470600128	0.8538645505905151	0
4901	@@4678600	migrant	pk	a large number of immigrants have been blamed for the expansion of gang culture . the pakistan youth are known for their gangs and indulgence in crime . a few years ago , the norwegian police uncovered a house outside oslo where arshad mahmood , a norwegian pakistani , held and tortured members of a competing morocco/dutch gang , competing in the narcotics trade . he has now been deported under a new norwegian criminal law . he was described as the purported leader of oslo 's so-called a-gang . he had been convicted numerous times for violence , assault and making threats . psychiatrists claimed he has a split personality , which makes it unproblematic for him to commit violent crimes while at the same time maintaining a seemingly normal family life .	0	0	1.0	0.9954330921173096	0.004566957242786884	1
4902	@@25989055	homeless	hk	"""over 70 percent of """" mcrefugees """" in hong kong are not homeless and they opt to stay overnight at mcdonald 's outlets for many reasons , according to a survey . the junior chamber international tai ping shan said in a poll in june that it has tracked 334 mcrefugees in 116 24-hour mcdonald 's outlets . some mcrefugees said they had been sleeping at the fast-food chain for over thre ..."""	0	1	0.5	0.9900208711624146	0.009979131631553173	1
4903	@@10024178	homeless	za	french carmaker renault said fraud investigators had inspected three of its in an emissions probe , news that wiped billions off its market value in an echo of the scandal engulfing german rival volkswagen . <h> more than a month after a fire killed two people and left 4000 homeless in masiphumelele , near fish hoek , about 200 people are still living in the informal settlement 's community hall . <h> save &amp; share	0	0	1.0	0.9991652965545654	0.0008346654358319938	1
4904	@@9955343	disabled	gb	""""""" the company has caved in to the bike lobby . this sends a terrible message to disabled passengers . """""""	0	0	1.0	0.9992756247520447	0.000724372046533972	1
4905	@@4512195	refugee	jm	in this august 16 , 2005 gleaner photograph , a haitian boy sits inside a bus with other compatriots who had fled their homeland as they await immigration processing at sangster international airport in montego bay . there are new fears that haitians affected by last month 's quake might seek safe haven in jamaica and request refugee status . - file	0	0	1.0	0.9854708909988403	0.014529077336192131	1
4906	@@22596758	refugee	bd	new figures reveal that more than 48,000 rohingya babies are expected to be born in bangladesh this year , beginning their lives in refugee camps and makeshift settlements where families rely on food rations to survive and live in flimsy tents made of plastic and bamboo , save the children reports .	0	0	1.0	0.9088307619094849	0.09116926044225693	1
4907	@@26244056	in-need	bd	some 660,000 people are in need across rakhine state including more than 176,000 in northern rakhine , ocha spokesperson jens laerke said .	0	0	1.0	0.05765146389603615	0.9423485994338989	0
4908	@@17499197	disabled	nz	""""""" the minister is happy to parade around talking up the benefits of charter schools , but she has been utterly disengaged and dismissive of salisbury 's very persuasive , argument for an enhanced focus on autistic and intellectually disabled students ."""	0	0	1.0	0.9908665418624878	0.009133401326835155	1
4909	@@227973	migrant	gb	u.s. border patrol agents walk fences on the mexican border , and detain illegal immigrants - including children - before returning them to south of the border . a majority will try to cross the border again	0	1	0.5	0.9498211741447449	0.050178855657577515	1
4910	@@17021027	migrant	jm	"""the president might be referring to a segment aired friday night on the fox news channel show """" tucker carlson tonight """" that reported sweden had accepted more than 160,000 asylum-seekers last year but that only 500 of the migrants had found jobs in sweden . the report went on to say that a surge in violence had followed ."""	0	0	1.0	0.9917970895767212	0.008202838711440563	1
4911	@@2472072	disabled	hk	"""asked whether anyone was available to unlock the lift , a nearby shop attendant replied with a curt , """" no . """" ( the forbidden city press office later said that an attendant is usually on hand , and that disabled visitors are free to call the museum 's information line for help . )"""	0	0	1.0	0.9977682828903198	0.002231709659099579	1
4912	@@19093419	poor-families	ng	in 2013 , at least 13 million school-age children were out of school , the majority of which is in the north where out-of-school children rates are also higher among girls , in rural areas and from poor families , the financial institution noted . it said further that the kaduna state economic transformation programme for results , a $350m credit , focused on enhancing private sector investment in kaduna state through improved business environment , effective budget planning and execution and fiscal accountability .	0	0	1.0	0.016486581414937973	0.9835134148597717	0
4913	@@23775897	disabled	au	it appears that your browser has javascript disabled . to get the most out of the afl website , we require you to have javascript enabled . <h> ten of the best : r1 debuts to remember	0	0	1.0	0.017929622903466225	0.9820703268051147	0
4914	@@23995374	homeless	sg	the group , including 27 children , was driven out of the government-owned land on which they were staying on march 5 and are now effectively homeless . they are all parishioners from the alba presbyterian church in sankhatra village of narowal district in punjab province .	0	0	1.0	0.9995019435882568	0.0004980257363058627	1
4915	@@21755543	disabled	us	rodney smith jr . has mowed over 2,000 lawns for free in the three years since he decided to devote himself to helping the elderly , disabled , veterans , and single mothers .	0	1	0.5	0.2554337978363037	0.7445662021636963	0
4916	@@22375313	in-need	in	new york , dec 23 ( just earth news ) : with more than 135 million crisis-affected people across the globe in need of humanitarian assistance , the united nations on friday opened a data centre that will give aid organizations and relief workers access to vital information they need to make responsible and informed decisions .	0	0	1.0	0.0022530765272676945	0.9977468848228455	0
4917	@@25796035	poor-families	lk	many poor families seem to wonder as to why prime minister modi who has paid so much of attention to many basic issues such as clean india , construction of toilets for poor families etc. have not kept his focus on improving the government school administration .	0	0	1.0	0.9841602444648743	0.015839718282222748	1
4918	@@14774039	in-need	my	""""""" this is called counting your chickens before they hatch . first of all , muhyiddin needs to convince the voters that he has something better to offer them compared to the current government ."""	0	0	1.0	0.9996472597122192	0.0003526955551933497	1
4919	@@24552273	in-need	gh	touted as the natural heir to gianluigi buffon , ac milan 's gianluigi donnarumma has been linked with some of the biggest clubs in the world for a while . the 19-year-old appeared to dispel the notion that he would leave san siro any time soon by penning a long-term contract last summer , but rumours persist . manchester united could be in need of a replacement for david de gea if the spaniard leaves this summer and donnarumma fits the profile , while real madrid are also said to be interested .	0	0	1.0	0.005625325720757246	0.9943746328353882	0
4920	@@70009014	disabled	ph	"""former caap deputy director general willy borja said the crisis committee could have identified moves to speedily remove the disabled plane """" and to anticipate problems that might occur due to airport closure . """""""	0	0	1.0	0.9982255101203918	0.0017744926735758781	1
4921	@@25362110	hopeless	sg	"""in another part of her commentary , she said : """" if we say the poor should be spared hard questions or being challenged , and be given help without conditions , we would in effect be conceding that such families are hopeless and helpless . a cardinal principle in social work is that everyone has the potential to do well and social workers harness that potential . ' '"""	0	1	0.5	0.7891963720321655	0.21080367267131805	1
4922	@@4615699	poor-families	bd	in our beloved country , 17.6% of the population lives below the lower poverty line . that is approximately 25 million extremely poor people or 6 million extremely poor families .	0	0	1.0	0.9762445688247681	0.023755433037877083	1
4923	@@4214336	refugee	hk	what do your folks think about having a celebrity in the family ? well , i was n't always an entertainer . i was with correctional services for 16 years , working with refugees before switching over to regular forces . apart from job stability , i also liked the fact that i was a minority on the frontlines . but then i quit in 2005 after i was offered a speaking role in a jackie chan movie , rob-b-hood . it was an opportunity i could n't turn down -- he 's a cultural hero !	0	0	1.0	0.10047447681427002	0.89952552318573	0
4924	@@20202248	in-need	ie	"""estate agents florence gabriel and ann o'mahony of sherry fitzgerald guide poulgorm at ? 690,000 , and justifying that , say of the unmistakably 1970s built home that """" it was very contemporary at the time . while in need of complete modernisation now , the bones of the home are very good ... and the location is second to none . """" indeed they are , and it is , and it 's on a one-third of an acre site too , so scope all around to go large , or go home ."""	0	0	1.0	0.00136428268160671	0.9986357092857361	0
4925	@@17637081	vulnerable	ph	the world is no longer safe for women , vice president leni robredo lamented and have become more vulnerable in social media . the digital era , she said have made safety and protection difficult to achieve .	0	1	0.5	0.9887924790382385	0.011207479052245617	1
4926	@@19899131	hopeless	sg	they were hopelessly in love but poor . he never believed in borrowing money just to make their lives better . as a result , the first flat that they moved into was spartan and un-renovated . they started with a rented room where they stayed with relatives . together with the love of his life by his side , they eventually managed to save up enough to buy a five-room flat in tampines for $75,000 .	0	0	1.0	0.9901635050773621	0.009836466982960701	1
4927	@@4561812	hopeless	jm	the mother of three said she feels hopeless , as even if by some miracle people begin to stop by she had no money to restock .	0	0	1.0	0.9996455907821655	0.0003544074425008148	1
4928	@@23239660	hopeless	ca	""""""" i went to vauxhall high school , graduated and went to denham town high for lower- and upper-sixth forms . my parents died while i was in sixth form , and i felt hopeless . i immediately felt lonely , """" she began ."""	0	0	1.0	0.9968034029006958	0.0031965752132236958	1
4929	@@16943664	immigrant	my	trump , a republican who took office on january 20 , has promised a crackdown on the estimated 11 million undocumented immigrants in the us , most of whom come from mexico and other latin american countries .	0	0	1.0	0.011627036146819592	0.9883729815483093	0
4930	@@16678353	refugee	nz	""""""" new zealand could expand its sponsored refugee trial to accommodate those refugees with whom america has broken faith . this need not be at any particularly large cost to the government . all the government needs to do is let caring new zealanders help """" - see : doing good , and doing well as a consequence ."""	1	3	0.5	0.0021066784393042326	0.9978933930397034	0
4931	@@4305544	poor-families	au	fatherlessness is , however , often the case for children who grow up in poor families and lower socio-economic suburbs which have higher rates of crime .	0	0	1.0	0.988122284412384	0.011877748183906078	1
4932	@@8529981	homeless	gh	""""""" when governments think about providing homelessness services , they only think about what they 're spending on the homelessness services , """" he said , adding """" there 's been very little , almost nothing invested on picking up young people before or as they 're becoming homeless , what we call early intervention . """""""	0	0	1.0	0.9846291542053223	0.015370920300483704	1
4933	@@9967526	vulnerable	gh	unicef noted that girls are particularly vulnerable , and makeup about 65 percent of new adolescent infections worldwide . the world body added that fear of testing keeps many young individuals unaware of their status .	0	0	1.0	0.9252931475639343	0.07470680773258209	1
4934	@@4524542	vulnerable	pk	in the absence of proper shelters and warm clothing , thousands of young and old flood victims stand vulnerable to the harsh winter conditions .	0	0	1.0	0.9960506558418274	0.003949339967221022	1
4935	@@2343728	vulnerable	za	its eric molobi housing innovation hub in soshanguve , near pretoria , supports innovation in affordable , quality housing for south africa 's most vulnerable citizens , using technologies developed both in south africa and internationally .	0	0	1.0	0.0005536547396332026	0.9994463324546814	0
4936	@@4565306	in-need	jm	the financing of the court is a matter that has suffered from either misapprehension , or deliberate obfuscation and is , therefore , in need of clarification .	0	0	1.0	0.9991543292999268	0.000845679605845362	1
4937	@@8290249	hopeless	ie	but if you ca n't see something repugnant in the image of a fallen , defenceless fighter being punched repeatedly to raucous , uninhibited approval , then i suggest your concept of a civilised society is hopelessly skewed .	0	0	1.0	0.9994122982025146	0.0005877004005014896	1
4938	@@15262192	disabled	lk	the fast disabled war heroes accompanied by representatives of civil groups and bhikkhu organizations gathered in front of the defence ministry this morning .	0	0	1.0	0.17455853521823883	0.8254414200782776	0
4939	@@4603389	homeless	jm	a homeless man on the streets of ocho rios , st ann , who should benefit from proceeds from the jamaica curry festival . - photo by carl gilchrist	0	0	1.0	0.9286345839500427	0.07136537879705429	1
4940	@@16178146	poor-families	ke	"""the 30 couples , all from poor families , are taking part in a mass wedding organised by charitable association """" sos 3e-age el-ihsane """" ."""	0	0	1.0	0.47669538855552673	0.5233045816421509	0
4941	@@21278322	poor-families	gh	"""in contemporary nepal , parents of poor families sell their children to orphanages ( or sometimes simply hand them over without any payment ) . the orphanage then misrepresent them as """" orphans """" , ensuring an income for the orphanages ."""	0	0	1.0	0.9954788684844971	0.004521118476986885	1
4942	@@21110467	in-need	au	""""""" the debate has focused on long-term chronic pain management , while placing too little emphasis on the acute pain needs of thousands of australians who use these low dose codeine analgesics safely and appropriately , """" says the guild ."""	0	0	1.0	0.9757120013237	0.024287959560751915	1
4943	@@19406026	disabled	nz	alan agnew wants the old countdown building turned into a sports centre specifically for the disabled and the elderly .	0	0	1.0	0.9992826581001282	0.0007173765916377306	1
4944	@@15872434	vulnerable	ke	critical infrastructures such as electricity or communications are vulnerable , but major state actors are likely to be constrained by interdependence .	0	0	1.0	0.9925366640090942	0.007463305722922087	1
4945	@@14542937	vulnerable	bd	many thousands of youths drop out from school each year blaming corporal punishment . are these children grateful to society for not protecting them in their vulnerable state ? of course not ! they owe nothing to society except the hurt , pain and damage that society gave them -- and they 're likely to repay that with interest you ca n't expect godly results from children , if you 're beating the devil into them . you reap what you sow . sir frank peters the sizzling hot question that 's been asked in the ...	0	0	1.0	0.3710588216781616	0.6289411187171936	0
4946	@@19407834	disabled	ph	eickhoff ( 1-7 ) returned from the disabled list with a strong start for the phillies . he tied a season high with eight strikeouts and held the padres to just five hits and a walk .	0	0	1.0	0.0026377071626484394	0.9973623156547546	0
4947	@@26204128	refugee	ng	""""""" i do n't think the real refugees should suffer from the fact that we have a lot of nigerians coming in , """" she said . <h> about reuters"""	0	1	0.5	0.22596843540668488	0.7740315794944763	0
4948	@@24363344	disabled	my	""""""" under it lies initiatives such as the introduction of a national transformation 2050 public transport pass costing between rm50 and rm150 with unlimited monthly access for students , working youths , senior citizens and disabled persons ."""	0	0	1.0	0.8092679977416992	0.19073207676410675	1
4949	@@7339387	hopeless	au	thankfully , movida 's lunch offerings -- smoked mackerel with tomato sorbet ; chicken escabeche ? on crispy croutons , fat field mushrooms in sherry vinegar and pan-fried whiting fillets -- are more tempting that those of the prince of prussia , jack irish 's stomping ground in a nostalgic recreation of fitzroy , where the old-timers still reminisce about the glory days of the fitzroy football club and the ambitious but clueless publican ( played by damien garvey ) is still trying -- but hopelessly failing -- to cash in on food fashions by fusing tapas and yum cha .	0	0	1.0	0.9983591437339783	0.0016408836236223578	1
4950	@@1423639	homeless	us	"""reginald campbell , jr . is 34 and he has been homeless since february 21 , 2008 . he said he used to get healthcare , but not anymore . like clayton , he 's also seeing more young people and says most of them claim their parents got tired of them getting into trouble , messing around with drugs , getting into legal hassles and not working , so they kicked them out . """""""	0	0	1.0	0.48502156138420105	0.5149784088134766	0
4951	@@40077490	homeless	ng	los angeles ( ap ) -- a man who was deported from the united states six times is expected in court wednesday to face charges after police say he killed three people and injured four in attacks targeting sleeping homeless men in california .	0	0	1.0	0.9909991025924683	0.009000880643725395	1
4952	@@2184986	disabled	ph	' should the disabilities issue be included in the development of government policy in 2020 ? ' , was the mid-final-round topic of the disabled youth debate .	0	0	1.0	0.9836295247077942	0.016370514407753944	1
4953	@@2075586	poor-families	us	but mitchell and her colleagues are taking a different approach . they say finding needy students has become a calling and they now take their recruiting efforts as seriously as their educational offerings . the push to recruit children from migrant families is increasingly urgent , they say . despite continued debate about the long-term impacts of the nation 's head start programs , which were founded in the 1960s as part of president lyndon johnson 's war on poverty , early childhood experts generally agree that the deficits migrant children face are more striking than those of native english-speaking children from equally poor families .	0	1	0.5	0.027019502595067024	0.9729804992675781	0
4954	@@8984528	homeless	ie	""""""" however , at the same time , three families become homeless every day as the crisis deepens . """""""	0	0	1.0	0.9834290146827698	0.01657100021839142	1
4955	@@3567063	immigrant	za	that 's a shocking figure , given these countries ' relative proximity to syria , as well as the incredible resources at their disposal . as sultan sooud al-qassemi , a dubai-based political commentator , observes , these countries include some of the arab world 's largest military budgets , its highest standards of living , as well as a lengthy history -- especially in the case of the united arab emirates -- of welcoming immigrants from other arab nations and turning them into citizens .	0	0	1.0	0.0029918402433395386	0.9970081448554993	0
4956	@@25257526	disabled	us	carlos martinez ( 3-4 ) struggled in his fourth start since returning from the disabled list ( right lat strain ) . he allowed seven runs ? five earned ? on eight hits in four innings with two walks , three strikeouts and two wild pitches . the right-hander is 0-2 with an 8.10 era since being activated on june 4 .	0	0	1.0	0.9792665839195251	0.02073342353105545	1
4957	@@18352827	homeless	za	the drop-in centres and shelters will be the first funded by the city , according to raymond perrier , director of the denis hurley centre , which does extensive work with homeless people .	0	0	1.0	0.008040770888328552	0.9919592142105103	0
4958	@@1832216	homeless	tz	this is because it has has proved to be the most appropriate survey to give extensive data on the informal sector . moreover , in such combined surveys it is possible to cover easily all persons ( excluding the homeless ) employed in the informal sector regardless of the business size , the kind of activities performed and type of workplaces used and jobs ( main or secondary ) which are either performed inside business owners ' home or performed without any fixed location ( bugheri , et al . 2002 ) .	0	0	1.0	0.01306384801864624	0.9869361519813538	0
4959	@@7468333	poor-families	tz	a charity organization , sathya sai society of tanzania ( ssst ) , which is a branch of sathya sai society based in india , has played a central part in taking mostly children from poor families to a cardiac hospital in india .	0	0	1.0	0.008922589011490345	0.9910774230957031	0
4960	@@24387150	in-need	ng	the rehabilitation of the health center is underway , but at huge cost to the community because of absence of an alternative for residents in need of healthcare . thus , members of the community are condemned to continue to use the health care center even as it is under rehabilitation . but now , they are receiving treatments for their various ailments not inside the wards , but in the open compound of the facility . patients lay on mattresses or mats under a tree within the unfenced compound of the health centre to receive treatments .	1	4	1.0	0.996073842048645	0.00392615282908082	1
4961	@@16695767	hopeless	in	' allocation to education is hopeless '	0	0	1.0	0.9997128844261169	0.00028710224432870746	1
4962	@@784591	women	us	in some instances , the health benefits of fruits and vegetables can be tracked back to their skins , which do n't always make it into juice . in a recent study published by my colleagues and i , premenopausal women who drank eight ounces of red wine slightly lowered their estrogen levels while increasing their blood testosterone concentrations , most likely due to a natural inhibitor of an enzyme that converts testosterone to estrogen . this inhibitor is found in the skins and seeds of red grapes , but is not found in the grapes that are used to make white wine .	0	0	1.0	0.9963002800941467	0.0036997401621192694	1
4963	@@19189672	in-need	za	pageants sa 's main charity is the dignity dreams project , where re-usable , washable sanitary towels are given to schoolgirls in need .	1	3	0.5	0.989116370677948	0.010883616283535957	1
4964	@@9213974	migrant	gb	""""""" this sacred time reminds us of our common obligations to uphold the dignity of every human being . we will continue to welcome immigrants and refugees into our nation , including those who are muslim , """" he added ."""	1	3	0.5	0.0004196278750896454	0.9995803236961365	0
4965	@@1834898	homeless	tz	he said he is thrilled to be participating in what really is a life changing opportunity for the country 's children who were at one time homeless abandoned and without hope .	1	3	0.5	0.00029049464501440525	0.99970942735672	0
4966	@@3293863	poor-families	sg	the funds were channelled towards the construction of 15 homes for poor families in gua musang , kelantan . each furnished home comprises three bedrooms , a living room , a kitchen , a store room and toilet , and costs about s$20,000 .	0	0	1.0	0.938824474811554	0.06117551401257515	1
4967	@@13764374	hopeless	gh	according to president kufuor , in spite of the fact that the country enjoyed a period of relative economic stability in the not-too-distant past , which made it an attractive destination for investors , the poor management of the economy , under the mahama-led national democratic congress government , has resulted in a state of hopelessness .	0	0	1.0	0.9961153268814087	0.0038847054820507765	1
4968	@@22031243	immigrant	ng	illegal immigrants , who were rescued by the libyan coastguard in the mediterranean off the libyan coast , arrive at a naval base in the capital tripoli on may 26 , 2017 . at least 20 boats carrying thousands of migrants on their way to italy were spotted off the coast of the western city of sabratha , the libyan navy said . / afp photo / mahmud turkia	0	0	1.0	0.9766115546226501	0.023388424888253212	1
4969	@@24639529	migrant	gh	this song will definitely be used in un conferences and other official seminars that deal with migration . the agency did a great thing by chosing a young person to steer the campaign because most of the immigrants are the young people who will be useful in the future of ghana .	0	0	1.0	0.005537610966712236	0.9944623112678528	0
4970	@@17527828	migrant	sg	commissioned by the singapore hokkien huay kuan , the mural depicts the voyage of early hokkien immigrants , and their early lives and struggles in the telok ayer and amoy street areas .	0	0	1.0	0.00646253814920783	0.9935374855995178	0
4971	@@2049755	disabled	za	and these restrictions are n't only applicable to games as the software catalogue of steam has the same restrictions with the audio digital workstation software , sonar x3 , being the first piece of software to release with the flag disabled .	0	0	1.0	0.9948087930679321	0.005191123113036156	1
4972	@@3150028	migrant	ie	ireland 's relationship with the u.s. is the envy of other small countries . that relationship is almost entirely based on the affinity that many americans hold for ireland as a result of their own ancestry . in other words , ireland has its past emigrants to thank for the extraordinary access and coverage we enjoy annually in one the world 's largest nations .	0	0	1.0	0.00130740599706769	0.9986925721168518	0
4973	@@4692780	refugee	jm	"""he makes mention of maroon groups who escaped from mining in nicaragua and sought their lot with amerindians . this racial mixture had far-reaching implications , socially and economically . cwik writes : """" this new zambo-miskito population produced changes in the demographic , social , and political structure of the amerindian cultures . some amerindians did not allow the runaways to settle freely among them . they killed or enslaved some black refugees ... . """" remarkably , though , as cwick notes , the descendants of these two amerindian groups deny their african heritage ."""	0	0	1.0	0.016066189855337143	0.9839337468147278	0
4974	@@16070321	vulnerable	ph	che bermeo , head of edmero , said that besides lagonoy , they were also focusing on the coastal towns of caramoan , siruma , presentacion and sangay , which were vulnerable to storm surges .	0	0	1.0	0.2646287977695465	0.7353711128234863	0
4975	@@22901629	women	tz	"""one seems to poke fun at the idea of women 's equality , reading : """" you women have always wanted equality until it comes to paying the bills #hypocrites """" ."""	0	0	1.0	0.016657494008541107	0.9833425283432007	0
4976	@@25333714	disabled	ie	"""on each of the aids there is a note saying something to the effect of """" back in 5 minutes , gone to get a coffee """" in an attempt to let road users feel the frustration felt by disabled people when trying to park in town ."""	0	0	1.0	0.9985752105712891	0.0014248305233195424	1
4977	@@20021316	vulnerable	hk	positive rental reversion for the office portfolio is expected to sustain in the second half of 2017 . while the distribution remains vulnerable to a sharp rate hike , the trust has taken decisive measures to mitigate the risks . the trust adopts a prudent and vigilant approach to steer the strategic direction of the trust and review the portfolio from time to time .	0	0	1.0	0.0030543908942490816	0.9969455599784851	0
4978	@@16428042	disabled	au	the flaw allows for command injection through a web script , even though the vendor has disabled the local web-based management interface in these devices .	0	0	1.0	0.9992884397506714	0.0007115266053006053	1
4979	@@15441654	women	ke	during the raids , residents found paraphernalia used by witch doctors to ' treat ' their patients . pictures of church pastors , women , and men from neighbouring areas were also found in one of the homes that was raided by more than 300 residents .	0	0	1.0	0.9932918548583984	0.006708186119794846	1
4980	@@21630462	disabled	ph	andrew garfield and claire foy in an inspiring biographical drama about a man who devotes his entire life helping patients and disabled	1	2	1.0	0.00017739991017151624	0.9998226761817932	0
4981	@@1707838	disabled	au	there is nothing wrong with an able bodied person using the disabled toilet if standard ones are occupied , since they are seldom in use . disabled toilets takeup an enormous amount of floor space , displacing at least 3 cublicles and a mens trough and help cause ques . courtesy dictates that when the occaisional wheel chair bound person comes along the able bodied step aside . what a silly title for an article about a non problem .	0	0	1.0	0.9785209894180298	0.0214790478348732	1
4982	@@10352362	women	za	unfortunately for the local duo the swiss legend showed why she is a women 's mountain bike marathon world champion by winning the tough 121km leg from george to calitzdorp . with the mercury hitting the 40 ? c mark capetonian solo rider , billy stelling , started to show his metal and finished second with the venters third again .	0	0	1.0	0.9674797654151917	0.03252016380429268	1
4983	@@13846255	poor-families	us	the result ? today , just one-quarter of poor families with children are helped by tanf , and assistance is so meager that in no state are benefits for a family of three enough to make rent on a two-bedroom apartment . in fact , tanf 's ineffectiveness at mitigating hardship has directly contributed to the rise in deep poverty .	0	0	1.0	0.9986405968666077	0.0013594033662229776	1
4984	@@23095638	migrant	ie	the democrat speaker of the house of representatives used much of the speech -- which lasted more than eight hours -- to read personal letters from the young immigrants whose temporary protection from deportation is set to expire next month .	0	0	1.0	0.9933775067329407	0.006622477900236845	1
4985	@@9454865	refugee	gb	just over half of refugees in 2015 were children , according to unhcr data , with 98,400 asylum requests coming from children who had been separated from their parents or were travelling unaccompanied .	0	0	1.0	0.9727663993835449	0.0272336658090353	1
4986	@@1829231	women	ng	like every artiste with 2face 's kind of stardom , the issue of his marriage has attracted a lot of attention , buoyed by his previous dalliances with women which sired five children .	0	0	1.0	0.0007004229701124132	0.9992995262145996	0
4987	@@15575242	women	ph	"""i then went about my merry way . i would collect several shades of lipstick to match my look and even my dress . i sure did n't consider how using rose shades to make my lips more kissable for potential dates . i just got shades that i liked and felt that suited my skin tone . although makeup was a tool to enhance and complement one 's features , it 's far from the reductive view of how it 's yet another thing women use to charm men . sure , i put on makeup to look good , a compliment would be nice , but sometimes makeup means so much more . """" women sometimes wear makeup like the way we need to wear clothes , """" i said recently to a man i had been seeing casually ."""	0	0	1.0	0.5949884057044983	0.4050115644931793	1
